dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 100 0.5882352941176471 True 0.6 225.25 {0: [1, 2, 3, 5, 12, 25], 1: [6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 0, 4], 2: [19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 15, 14], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 32]} 
dagD33.txt 1234x1.txt 0.1 100 0.5980392156862745 True 0.6 225.25 {0: [0, 1, 2, 3, 5, 10], 1: [6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 22], 2: [19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 4], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 32]} 
dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 20 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 20 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 50 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 50 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 50 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 100 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 100 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 100 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 20 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 20 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 50 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 50 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 50 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 100 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 100 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 100 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 20 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 20 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 50 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 50 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 50 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 100 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 100 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 100 0.6421568627450981 True 0.5 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.6 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 20 0.5980392156862745 True 0.6 226.25 {0: [0, 1, 2, 4, 5, 6], 1: [7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 3], 2: [19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 15], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 22]} 
dagD33.txt 1234x1.txt 0.1 20 0.5980392156862745 True 0.6 233.25 {0: [0, 1, 2, 3, 5, 26], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 35], 2: [19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 36, 37, 4], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 33]} 
dagD33.txt 1234x1.txt 0.05 50 0.5980392156862745 True 0.6 226.25 {0: [0, 1, 2, 4, 3], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 5], 2: [19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 8], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 22]} 
dagD33.txt 1234x1.txt 0.07 50 0.5980392156862745 True 0.6 225.5 {0: [0, 1, 2, 3, 5, 10], 1: [6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 22], 2: [19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 12], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 4]} 
dagD33.txt 1234x1.txt 0.1 50 0.6421568627450981 True 0.6 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 100 0.5980392156862745 True 0.6 225.25 {0: [0, 1, 2, 3, 4, 5, 16], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 22], 2: [19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 15], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 32]} 
dagD33.txt 1234x1.txt 0.07 100 0.5784313725490197 True 0.6 225.25 {0: [0, 2, 3, 4, 33, 14], 1: [6, 7, 9, 10, 11, 13, 16, 17, 18, 1, 5, 21], 2: [19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 37, 8, 15, 12], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 32]} 
dagD33.txt 1234x1.txt 0.1 100 0.6421568627450981 True 0.6 10000000222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 20 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 20 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 50 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 50 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 50 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 100 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 100 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 100 0.6421568627450981 True 0.7 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 20 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 20 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 20 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 50 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.07 50 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.1 50 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
dagD33.txt 1234x1.txt 0.05 100 0.6421568627450981 True 0.8 222.75 {0: [0, 1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], 3: [38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]} 
